development,country,time,gdp_per_capita,gdp_ppp,population,life_expectancy,employment_ratio,unemployment_ratio,unemployment_program,labor_productivity,labor_tax,gini,poverty_rate,median_income,adjusted_net_saving,co2,public_debt,dependency_ratio,tfr,adjTFR,p90p10,gni_sd,gni_diff,internet_usage,real_wage,upper_isced3,tax_wedge,environmental_tax,fossil_fuels,nuclear,renewables,infrastructure
emerging_economies,IRN,2017,6948.71035097883,1172665437001.49,80673951,76.271,47.64,12.23,NA,NA,25.9,NA,NA,NA,NA,NA,36.917,43.4443396544959,2.116,NA,2.116,0.015912047438956398,8.471962102016084,NA,NA,NA,NA,NA,38162.744,215.609,546.908,NA
emerging_economies,IRN,2018,6440.07097053337,1102000948422.41,81800269,76.479,47.79,12.19,NA,NA,25.9,NA,NA,11.25,NA,NA,38.472,44.2192578597757,2.137,NA,2.137,0.015904282730199493,8.464610605724431,NA,NA,NA,NA,NA,39606.503,209.203,361.036,2.77
emerging_economies,IRN,2019,5922.52843110696,1027238739231.39,82913906,76.677,48,10.74,NA,NA,25.9,NA,NA,NA,NA,NA,47.864,44.9552250819402,2.146,NA,2.146,0.01590621848877626,8.45559413148167,NA,NA,NA,NA,NA,40281.521,191.453,881.481,NA
emerging_economies,KAZ,2010,9070.48825285747,338699364509.476,16321872,68.45,76.68,5.76666666667,NA,NA,11.5,NA,NA,NA,5.3351266568435,0.792089800164937,10.683,44.6464614954871,2.59,NA,2.59,0.021683146831115486,6.287736831147206,NA,NA,NA,NA,1.051,37995.84,0,1287.001,2.66
emerging_economies,KAZ,2011,9603.24407538565,363763117485.494,16557202,68.69,76.82,5.38333333333,NA,NA,11.2,NA,NA,NA,8.6735471227774,0.752969892970864,10.161,45.3962286485648,2.59,NA,2.59,0.019514651921258595,5.595854922279786,NA,NA,NA,NA,0.92,41399.262,0,1238.842,NA
emerging_economies,KAZ,2012,9923.42161744024,381223747124.771,16792090,69.52,77.03,5.29166666667,NA,NA,11.2,NA,NA,NA,7.58054595206025,0.656740304975317,12.125,46.335654630206,2.62,NA,2.62,0.01714459522699952,4.841196423065064,NA,NA,NA,NA,0.914,42325.791,0,1174.706,2.6
emerging_economies,KAZ,2013,10368.4986908402,404097171949.419,17035551,70.62,77.26,5.24166666667,NA,NA,11.2,NA,NA,10.98,8.16302301150056,0.629645496629661,12.603,47.4809492981484,2.64,NA,2.64,0.01476270952849745,4.08204711616571,NA,NA,NA,NA,0.905,42165.406,0,1163.297,NA
emerging_economies,KAZ,2014,10646.0344648696,421069253173.842,17288285,71.44,77.54,5.05,NA,NA,11.2,NA,NA,NA,9.7320487969194,0.581070992856108,14.496,48.8097226028671,2.73,NA,2.73,0.012855363259687927,3.4413159753759137,NA,NA,NA,NA,0.728,42047.538,0,1217.424,2.38
emerging_economies,KAZ,2015,10617.4746550491,426122084210.952,17542806,71.97,77.59,4.99166666667,NA,NA,11.2,NA,NA,NA,9.52100320678569,0.594212200544524,21.882,50.2788108388345,2.74,NA,2.74,0.010651700796794542,2.7205441088217652,NA,NA,NA,NA,0.614,40714.035,0,1360.124,NA
emerging_economies,KAZ,2016,10582.7008718461,430809427136.853,17794055,72.41,77.01,4.96666666667,NA,NA,11.2,NA,NA,NA,5.03027860473004,0.583264773206241,19.677,52.0355994946631,2.77,NA,2.77,0.010653488288423354,2.734217933252925,NA,NA,NA,NA,0.672,40430.566,0,1690.447,2.76
emerging_economies,KAZ,2017,10867.7387377836,448472613650.923,18037776,72.95,76.38,4.9,NA,NA,11.2,NA,NA,NA,6.15310551494098,NA,19.869,53.9685769773915,2.75,NA,2.75,0.01080348295016975,2.7624309392265234,NA,NA,NA,NA,0.827,42283.346,0,1610.17,NA
emerging_economies,KAZ,2018,11165.5730715424,466859990810.033,18276452,73.15,76.56,4.85,NA,NA,11.3,NA,NA,10.57,3.87681793279465,NA,20.259,55.8904685861521,2.84,NA,2.84,0.010739601031423483,2.7624309392265234,NA,NA,97.39979,NA,0.858,46316.608,0,1479.473,2.55
emerging_economies,KAZ,2019,11518.5181248456,487868690396.88,18513673,73.18,76.59,4.8,NA,NA,10.1,NA,NA,NA,5.34791378101909,NA,19.944,57.5636706260266,2.9,NA,2.9,0.010678785325089632,2.7438413779290904,NA,NA,NA,NA,NA,44974.219,0,1438.711,NA
emerging_economies,LKA,2010,2799.64873802555,184926159796.233,20261737,75.439,58.48,4.9,NA,NA,16.9,NA,NA,NA,23.6120951470726,0.079886334263468,71.57,48.8314282683766,2.248,NA,2.248,NA,NA,NA,NA,NA,NA,NA,2500.152,0,738.306,1.88
emerging_economies,LKA,2011,3014.60445898431,200468709813.114,20398670,75.614,58.25,4.2,NA,NA,16.9,NA,NA,NA,20.982705042644,0.0823828644755591,71.108,49.3325696312612,2.237,NA,2.237,NA,NA,NA,NA,NA,NA,NA,2780.114,0,599.126,NA
emerging_economies,LKA,2012,3286.0075942939,218800715813.452,20425000,75.796,57.46,4,NA,NA,16.9,NA,NA,5.37,27.9261091618247,0.0762335482129974,69.609,49.9753687943882,2.227,NA,2.227,NA,NA,NA,NA,NA,NA,NA,2946.116,0,436.693,2.5
emerging_economies,LKA,2013,3371.18333653065,226230603158.4,20585000,75.974,59.13,4.4,NA,NA,16.9,NA,NA,NA,24.1055410752971,0.0667608508454029,71.776,50.6809593864836,2.22,NA,2.22,NA,NA,NA,NA,NA,NA,NA,2524.707,0,892.683,NA
emerging_economies,LKA,2014,3505.55045188616,237453226027.88,20778000,76.147,58.48,4.3,NA,NA,16.9,NA,NA,NA,23.7735029269034,0.0766339573244042,72.217,51.3386859551981,2.216,NA,2.216,NA,NA,NA,NA,NA,NA,NA,2457.606,0,600.4,2.23
emerging_economies,LKA,2015,3647.39342128753,249344131584.215,20970000,76.316,59.47,4.7,NA,NA,16.9,NA,NA,NA,23.319332494597,0.0829899868648584,78.487,51.8938967841446,2.213,NA,2.213,NA,NA,NA,NA,NA,NA,NA,3086.982,0,777.893,NA
emerging_economies,LKA,2016,3769.15908857863,260531291492.816,21203000,76.482,59.76,4.4,NA,NA,16.9,NA,NA,6.17,20.7562960808994,0.090136397142834307,79.016,52.353631151162,2.211,NA,2.211,NA,NA,NA,NA,61.67864,NA,NA,3529.576,0,566.022,NA
emerging_economies,LKA,2017,3860.15030770564,269853543169.891,21444000,76.648,59.9,4.2,NA,NA,16.9,NA,NA,NA,23.4402309174565,NA,77.902,52.7433000117314,2.206,NA,2.206,NA,NA,NA,NA,62.50391,NA,NA,3743.13,0,554.925,NA
emerging_economies,LKA,2018,3944.87905410314,278683152393.769,21670000,76.812,57.93,4.4,NA,NA,16.9,NA,NA,NA,21.1518091160663,NA,84.209,53.0695531237879,2.199,NA,2.199,NA,NA,NA,NA,63.03447,NA,NA,3721.786,0,842.238,2.49
emerging_economies,LKA,2019,4009.23628354079,284967949435.578,21803000,76.978,57.52,4.8,NA,NA,16.9,NA,NA,NA,18.9317620332698,NA,86.802,53.3630995003864,2.188,NA,2.188,NA,NA,NA,NA,NA,NA,NA,4015.15,0,656.468,NA
emerging_economies,LTU,2010,11987.508411647,74157480683.2931,3097282,73.2682926829268,57.55,14.48333333333,0.78,208.2972790903041,35.1,0.4241961919,0.127,NA,7.79621334901997,0.216218931724499,36.209,47.1382389199127,1.5,1.773,1.5,0.029885841672746397,10.396457191058639,60.5782,211.96107311330175,80.54962,NA,1.876,20042.322,0,760.342,2.72
emerging_economies,LTU,2011,13001.7845724022,78635856993.3067,3028115,73.5634146341464,60.2,11.70833333333,0.55,215.97648791365782,35.1,0.4229483437,0.126,NA,8.78718949554653,0.19896596634536,37.134,47.5127412457825,1.55,1.685,1.55,0.028262949236652967,9.466221851542954,60.143,207.80965351895244,81.66578,NA,1.779,20949.93,0,934.71,NA
emerging_economies,LTU,2012,13683.8585107703,81658512980.3964,2987773,73.8634146341464,62.025,11.71666666667,0.47,220.61843628811448,35.1,0.445684346,0.143,NA,8.35615278465845,0.187401576642053,39.701,47.9709641776956,1.6,1.891,1.6,0.02836586859027106,9.540636042402827,60.1151,204.6497800517913,81.55287,NA,1.725,21178.377,0,1000.115,2.58
emerging_economies,LTU,2013,14313.7713639941,84557449673.47,2957689,73.9146341463415,63.725,10.925,0.46,224.61783231061747,35.2,0.4513570059,0.124,17.03,11.3252429925412,0.159932806731201,38.671,48.5111671252686,1.59,1.979,1.59,0.029144396431976895,10.006215040397759,64.7309,210.60475777414536,82.31009,NA,1.78,19389.944,0,1298.16,NA
emerging_economies,LTU,2014,14948.0271197922,87548255021.8647,2932367,74.5170731707317,65.65,9.475,0.43,227.6927207889139,35.2,0.4880114259,0.157,NA,12.9974047993479,0.155336955461766,40.526,49.1361408987227,1.63,1.938,1.63,0.029090198020093497,9.909353110836427,65.9725,219.8435484956875,83.32887,NA,1.839,18883.582,0,1293.528,3.18
emerging_economies,LTU,2015,15394.8106412266,89320742945.6501,2904910,74.3219512195122,67.25,8.70833333333,0.53,228.9191173416595,35.2,0.4569554106,0.165,NA,8.37136976836704,0.15620385160422,42.681,49.8806851279236,1.7,1.96,1.7,0.029229692065558942,9.886714727085465,68.2621,235.93358724932673,84.3143,NA,1.958,19899.227,0,1449.265,NA
emerging_economies,LTU,2016,15984.4074516921,91570579072.6829,2868231,74.6707317073171,69.375,8.05,0.51,230.40587317754378,35.2,0.4532577893,0.168,NA,7.73675501358834,0.146141679849623,39.896,50.6258504187303,1.69,2.003,1.69,0.030628949999750806,10.288827217596896,71.748,246.30823585640923,86.00731,NA,2.036,20264.535,0,1817.44,3.57
emerging_economies,LTU,2017,16903.6781661561,95492177900.252808,2828403,75.4804878048781,70.375,7.89166666667,0.54,240.19436115319502,35.2,0.4596810384,0.173,NA,10.0118620733805,NA,39.338,51.5804885682406,1.63,2.021,1.63,0.03068970812543758,10.315918617728226,74.9651,250.8876250250406,87.30721,NA,2.02,21438.418,0,2228.736,NA
emerging_economies,LTU,2018,17737.5954470574,99251557791.915,2801543,75.6804878048781,72.4,8.49166666667,0.66,244.99441225217402,35.2,0.4658708662,0.155,24.77,11.1519112566018,NA,33.681,52.8758933536182,1.63,2.067,1.63,0.03059770463848746,10.285888696713808,78.3772,254.61974204435654,NA,NA,2.043,22579.247,0,1903.3,2.73
emerging_economies,LTU,2019,18556.2593377287,103557944958.086,2794137,76.1341463414634,72.975,8.39166666667,NA,254.28241641286334,35.2,0.4651436112,NA,NA,11.6940043760233,NA,35.911,54.5448561874094,1.61,NA,1.61,0.030716341634336276,10.334346504559289,81.5188,262.86532544402434,NA,NA,1.942,22567.531,0,2188.223,NA
emerging_economies,LVA,2010,11379.7980636181,44098789364.7091,2097555,73.4829268292683,58.5,19.42427784498,1.25,194.52646262595042,27.2,0.4451076683,0.133,NA,0.57190335957228,0.218026835956317,46.687,47.6403849037002,1.36,NA,1.36,0.040587838892028084,12.1945992284612,59.7746,204.14477456220953,85.56651,NA,3.32,18521.009,0,4472.755,2.88
emerging_economies,LVA,2011,12338.5637431476,46951473878.498,2059709,73.5756097560976,60.825,16.17663750228,0.69,202.85349351660665,27.2,0.4685221446,0.129,NA,2.70223168983263,0.178131556898621,43.092,48.5255316126455,1.33,NA,1.33,0.038259651136992645,11.028867505551432,63.6384,188.7354076663989,85.07553,NA,3.041,16957.721,0,3809.479,NA
emerging_economies,LVA,2012,13023.7083467423,48947720514.8184,2034319,73.7780487804878,62.975,15.00687234576,0.49,206.80759581964747,27.3,0.458007627,0.133,NA,4.00770226162925,0.162174207582299,41.634,49.4974176423383,1.44,NA,1.44,0.03959224324705753,11.2747160286075,68.6762,192.12810023803678,86.34324,NA,3.078,16584.753,0,5099.481,2.52
emerging_economies,LVA,2013,13468.0567963734,50078499043.9264,2012647,73.9829268292683,65.05,11.86019717071,0.55,207.04161101265797,27.2,0.4592001188,0.145,15.85,3.68482162032235,0.154221452625255,39.193,50.5560629828195,1.52,NA,1.52,0.0419652426532012,12.201815495039071,71.5978,201.63963440006484,87.16148,NA,3.284,16698.18,0,4423.399,NA
emerging_economies,LVA,2014,13741.4562528902,50616158879.9985,1993782,74.1243902439024,66.3,10.83891506746,0.55,207.26178360317044,27.2,0.4499283182,0.164,NA,1.81084403220084,0.145954917852179,40.944,51.6987330927495,1.65,NA,1.65,0.041152967082445244,12.41168406622377,73.3818,213.43974468753703,87.78638,NA,3.514,16157.044,0,3480.775,3.03
emerging_economies,LVA,2015,14409.5378555892,52644284606.5106,1977527,74.4804878048781,68.1,9.88335672632,0.55,211.59380110997358,26.6,0.437255969,0.162,NA,3.19624136684656,0.141964914057755,36.454,52.9354308080062,1.7,NA,1.7,0.04110553075652482,11.656057602003544,75.9985,232.58382219343198,88.59691,NA,3.666,16798.05,0,3525.21,NA
emerging_economies,LVA,2016,14886.8946252951,53893493537.7143,1959537,74.580487804878,68.725,9.63564518467,0.63,216.61541833823355,26.6,0.425864867,0.167,NA,3.24658357879857,0.133818220201205,39.793,53.6297729583777,1.74,NA,1.74,0.04104078898817284,11.642909166579951,77.3423,246.27885215194036,89.41101,NA,3.752,17523.234,0,4436.411,3.24
emerging_economies,LVA,2017,15507.6499650429,55645420267.1829,1942248,74.6292682926829,70.1,8.70875285992,0.59,221.2218254642354,26.6,0.452538105,0.166,NA,4.24088083372885,NA,40.081,54.8217385967066,1.69,NA,1.69,0.04119600861830017,11.686697057604633,78.6113,248.56077730223302,NA,NA,3.693,17322.357,0,6998.596,NA
emerging_economies,LVA,2018,16257.9054245645,57884765060.7813,1927174,74.7829268292683,71.8,7.39593495056,0.58,226.43322318334958,26.6,0.4302311424,0.175,23.49,5.2083581463822,NA,36.4,56.3461763121516,1.6,NA,1.6,0.040868648563636666,11.592856405491903,81.5769,253.2424654074919,90.30303,NA,3.512,17685.728,0,4510.034,2.98
emerging_economies,LVA,2019,16703.1959839846,59058154785.5468,1913822,75.2390243902439,72.3,6.31995639743,NA,231.02622384487688,27.2,0.4323078906,NA,NA,3.48900989541544,NA,36.971,57.8389068680331,1.61,NA,1.61,0.04086632543678164,11.591517397570517,85.4495,261.8617797345645,NA,NA,3.367,18708.699,0,4206.245,NA
emerging_economies,MDA,2010,2437.52997842423,24466202131.4147,2861487,69.616,46.65,7.45,NA,NA,30.2,0.4105270246,NA,NA,9.31547732536942,0.269480224469719,25.475,36.355435896214,1.275,NA,1.275,0.03844128799083362,8.334265577805123,NA,NA,74.40273,NA,NA,NA,NA,NA,2.05
emerging_economies,MDA,2011,2580.84130958529,25889686484.2903,2859833,70.119,47.11,6.68,NA,NA,30.6,0.400949969,NA,NA,8.23529574346276,0.25390385332424,24.201,35.8756389734994,1.276,NA,1.276,0.03691198818080033,7.949372710114377,NA,NA,74.43658,NA,NA,NA,NA,NA,NA
emerging_economies,MDA,2012,2565.95767279263,25737006167.9988,2859458,70.581,45.4,5.58,NA,NA,30.6,0.4001744602,NA,NA,11.2374909315568,0.233904634124151,31.219,35.3967261862485,1.273,NA,1.273,0.035394358233844125,7.638658253072084,NA,NA,74.54645,NA,NA,NA,NA,NA,2.44
emerging_economies,MDA,2013,2798.76917555574,28064626385.0377,2858692,70.968,46.12,5.1,NA,NA,30.2,0.3941870588,NA,8.32,12.827251822552,0.208597330625558,29.784,34.980933475868,1.27,NA,1.27,0.035369139252611856,7.632415835069639,NA,NA,74.10776,NA,NA,NA,NA,NA,NA
emerging_economies,MDA,2014,2940.48900227714,29467752649.67,2856950,71.267,45.66,3.73,NA,NA,30.2,0.3905005344,NA,NA,12.53385641798,0.195430233169346,34.961,34.7631437684731,1.265,NA,1.265,0.03535625613681683,7.630171378670458,NA,NA,74.72079,NA,NA,NA,NA,NA,2.55
emerging_economies,MDA,2015,2953.7226560529,29368082300.8843,2834530,71.478,48.63,4.7,NA,NA,30.8,0.3909217199,NA,NA,4.4665764045594,0.18843016376509,42.381,34.8452138899804,1.261,NA,1.261,0.03538797393650624,7.637597111281336,NA,NA,74.7263,NA,NA,NA,NA,NA,NA
emerging_economies,MDA,2016,3119.56297970171,30662887782.4774,2802170,71.617,47.22,4.02,NA,NA,31.1,0.3800824623,NA,NA,8.32325682079267,0.172050403534125,39.232,35.504006120038,1.259,NA,1.259,0.035369436638798324,7.6387377584330896,NA,NA,NA,NA,NA,NA,NA,NA,2.35
emerging_economies,MDA,2017,3321.62208017648,32101220495.8184,2755158,71.717,46.92,4.1,NA,NA,31.3,0.3861346451,NA,NA,7.26666546852477,NA,34.3,36.472668643054,1.259,NA,1.259,0.03537616322498229,7.639939485627845,NA,NA,NA,NA,NA,NA,NA,NA,NA
emerging_economies,MDA,2018,3524.55434132187,33482047350.2943,2708214,71.808,43.72,4.11,NA,NA,31.3,0.3908713209,NA,8.59,4.77798491915469,NA,31.64,37.6076753406512,1.262,NA,1.262,0.035613745896763936,7.684040838258999,NA,NA,75.23852,NA,NA,NA,NA,NA,2.02
emerging_economies,MDA,2019,3712.3851612498,34680866789.2056,2663251,71.901,47.17,5.1,NA,NA,29.9,0.3899944238,NA,NA,6.09036500008691,NA,28.332,38.7016705648423,1.269,NA,1.269,0.035342895624880806,7.631466438649004,NA,NA,NA,NA,NA,NA,NA,NA,NA
emerging_economies,MEX,2010,9271.39839576997,2029715136393.72,114092963,75.065,59.66136,5.27166666667,0.01,155.40038637687724,NA,NA,NA,NA,7.93879012807488,0.266670703323194,41.963,55.402253858528,2.34,NA,2.34,0.03321751126815862,13.209643372958556,22.19,203.5946551841856,29.20441,15.984065,-0.207,16601.827,134.358,1058.648,2.95
emerging_economies,MEX,2011,9477.88759469518,2104063762786.11,115695473,75.011,60.02428,5.17083333333,0.01,157.90089601566532,NA,NA,NA,NA,6.6688737055674,0.253452722450367,42.859,54.6101018846974,2.317,NA,2.317,0.0314306131353919,12.577639751552795,23.27,198.65535058479114,NA,18.730213,-0.787,17140.726,225.989,1024.666,NA
emerging_economies,MEX,2012,9690.86898189802,2180700554407.38,117274155,74.966,60.90891,4.89083333333,0.01,159.10429166928157,NA,NA,0.189,NA,6.0879056082868,0.246588194427152,42.65,53.9484804010589,2.294,NA,2.294,0.029652830389832463,11.824623560673153,25.97,187.39176524222705,33.79751,19.008463,-1.118,17116.365,192.612,942.592,3.03
emerging_economies,MEX,2013,9693.72321367971,2210229245319.37,118827161,74.93,60.8422,4.90333333333,0.01,159.32565248593428,25.8,NA,NA,NA,3.33993285472438,0.237511460542654,45.899,53.3853101196504,2.27,NA,2.27,0.027900044700926538,11.172688982487244,30.74345946,180.66749209927346,31.62993,19.257555,-0.343,16970.836,254.24,864.516,NA
emerging_economies,MEX,2014,9843.39770326564,2273215767224.61,120355128,74.908,60.40805,4.8225,0.01,162.9484431837419,25.9,NA,0.167,NA,6.07348022284531,0.221559464778146,48.853,52.8612318044476,2.243,NA,2.243,0.0261865463268003,10.46460176991153,34.39273866,173.47377975560704,31.79973,19.529179,0.1,16430.404,204.625,1129.981,3.04
emerging_economies,MEX,2015,10042.1395335056,2348076207005.29,121858258,74.904,60.74515,4.34916666667,0.01,165.3159064304821,25.4,NA,NA,NA,7.61663893257333,0.216550078095228,52.775,52.3477206979876,2.215,NA,2.215,0.024512624290081383,9.807819748177593,39.17773854,171.018179267563,33.34622,19.800317,1.369,16285.966,240.341,999.343,NA
emerging_economies,MEX,2016,10183.0328272102,2409843112983.73,123333376,74.917,61.04717,3.8825,0.01,166.8059768734603,25.5,NA,0.166,NA,7.26554985519038,0.20409312260023,56.724,51.9253743986976,2.186,NA,2.186,0.024514110601154694,9.803705337450385,47.01712112,165.15322971587707,33.29469,20.107327,1.561,16309.492,215.468,1009.83,2.89
emerging_economies,MEX,2017,10277.883352611,2460766209923.96,124777324,74.947,61.12864,3.4225,0,168.1353184466561,25.6,NA,NA,NA,7.21772487795024,NA,53.963,51.4692418591974,2.157,NA,2.157,0.02452295929748835,9.805001652528379,50.92262118,155.76955432452291,34.10905,20.396707,1.168,16310.487,218.046,1048.039,NA
emerging_economies,MEX,2018,10385.8331506949,2514779832575.29,126190788,74.992,61.52908,3.33083333333,0,168.7955215760564,26.9,NA,NA,NA,7.03809247947553,NA,53.609,51.0129948515527,2.129,NA,2.129,0.024521379028709666,9.807374793615843,52.8646296,150.2138847238292,35.65463,19.737757,0.958,15857.96,268.838,1116.305,2.85
emerging_economies,MEX,2019,10267.500171933,2513408575237.71,127575529,75.054,62.20382,3.4925,NA,165.06221276977843,27.2,NA,NA,NA,7.5758952552158,NA,53.301,50.6064441559287,2.103,NA,2.103,0.024514766637248324,9.812568908489538,56.35686892,148.43362550595356,NA,20.197927,1.299,15378.81,218.383,1213.589,NA
emerging_economies,MKD,2010,4545.39213137603,27773372436.7865,2070741,74.662,64.21,32.044698997,NA,NA,0.6,0.4179774958,NA,NA,2.82895091305202,0.368193893466395,24.273,41.8486924081788,1.468,NA,1.468,0.011225529062502711,2.942439862542967,NA,NA,NA,NA,NA,13103.878,0,3060.632,2.55
emerging_economies,MKD,2011,4647.82793650122,28423237702.7172,2072487,74.846,64.23,31.37133568414,NA,NA,0,0.4148421782,NA,NA,6.08599724585941,0.38675186628777,27.728,41.4002726368404,1.477,NA,1.477,0.012992324821599193,3.501400560224077,NA,NA,NA,NA,NA,14405.345,0,1793.731,NA
emerging_economies,MKD,2012,4622.63053860108,28293575660.7112,2074278,75.019,63.86,30.99646840528,NA,NA,0,0.4049334269,NA,NA,6.83937274649401,0.358952844122385,33.662,41.1899358671548,1.488,NA,1.488,0.012118605507526978,3.262625174975753,NA,NA,NA,NA,NA,13744.262,0,1296.37,2.6
emerging_economies,MKD,2013,4753.75213227271,29121235651.2886,2076067,75.171,64.82,28.99703274591,NA,NA,0,0.3893745605,NA,7.91,9.6510497820429,0.299143298330483,33.969,41.1914245938665,1.497,NA,1.497,0.011292838959213465,3.0238044177568035,NA,NA,NA,NA,NA,12413.786,0,1964.602,NA
emerging_economies,MKD,2014,4922.20552308831,30178081261.5169,2077775,75.299,65.22,28.02384080494,NA,NA,0,0.3765592402,NA,NA,12.1847303570449,0.271432487059178,38.015,41.3301672401866,1.504,NA,1.504,0.010514905671696221,2.7934747840921315,NA,NA,NA,NA,NA,11771.658,0,1581.894,2.5
emerging_economies,MKD,2015,5108.17619686889,31341707376.9265,2079328,75.406,64.78,26.04548341224,NA,NA,0,0.3800793934,NA,NA,11.7228536623423,0.246916945470138,38.077,41.5622991623367,1.507,NA,1.507,0.009790428845792112,2.580713678844515,NA,NA,NA,NA,NA,11546.871,0,2468.654,NA
emerging_economies,MKD,2016,5250.10490815933,32234383514.2094,2080745,75.498,64.38,23.74402634707,NA,NA,0,0.369827342,NA,NA,15.1617184507811,0.224765748949672,39.81,42.1203724131242,1.506,NA,1.506,0.009160664480893414,2.381708478882194,NA,NA,NA,NA,NA,12031.926,0,2497.346,2.58
emerging_economies,MKD,2017,5303.71292703637,32583086287.3712,2081996,75.589,65.1,22.36812566983,NA,NA,0,0.3654314733,NA,NA,15.7497702304262,NA,39.383,42.6758558683268,1.501,NA,1.501,0.008595672369084194,2.1748310810810967,NA,NA,NA,NA,NA,12465.775,0,1556.27,NA
emerging_economies,MKD,2018,5453.9740819514,33521673598.8653,2082958,75.688,65.25,20.71969174937,NA,NA,0,0.3652100299,NA,10.91,19.5126411932568,NA,40.425,43.2401691410433,1.496,NA,1.496,0.008142661118481451,1.9877997475809872,NA,NA,NA,NA,NA,11596.789,0,2345.237,2.47
emerging_economies,MKD,2019,5625.738324654,34585702086.3491,2083459,75.797,66.07,17.24845182452,NA,NA,0,0.3654343956,NA,NA,18.5705412770913,NA,40.64,43.8415122476596,1.489,NA,1.489,0.007834960886571955,1.9275089042531057,NA,NA,NA,NA,NA,13321.522,0,1597.488,NA
emerging_economies,MYS,2010,9040.56849464524,579290570878.449,28208035,74.493,62.9,3.39,NA,NA,15.6,NA,NA,NA,12.9836392276298,0.379433389799478,51.212,49.0297044203103,2.149,NA,2.149,0.03461863884065452,12.556498732223575,NA,NA,50.90241,NA,0.245,32290.167,0,704.709,2.16
emerging_economies,MYS,2011,9372.00524848829,609957708757.146,28650955,74.683,64.26,3.09,NA,NA,15.6,NA,NA,15.27,14.3339708930091,0.354427677986422,51.898,47.9577659571611,2.129,NA,2.129,0.034643672509062265,12.59877085162422,NA,NA,NA,NA,0.241,32757.198,0,867.729,NA
emerging_economies,MYS,2012,9743.0947412817,643343464539.826,29068159,74.877,65.46,3.1,NA,NA,15.6,NA,NA,NA,11.1095259840907,0.32732974954923,53.788,47.0783596002033,2.11,NA,2.11,0.034625785332554365,12.534209085933213,NA,NA,NA,NA,0.236,34625.834,0,953.43,3.43
emerging_economies,MYS,2013,10061.698023428,673540221651.772,29468872,75.072,67.14,3.16,NA,NA,16.4,NA,NA,NA,9.96115465929908,0.341841846344412,55.656,46.3271438380366,2.092,NA,2.092,0.03463874975188169,12.565445026178024,NA,NA,NA,NA,0.237,35562.934,0,1133.191,NA
emerging_economies,MYS,2014,10524.0541769666,713997909958.051,29866559,75.268,67.51,2.88,NA,NA,16.4,NA,NA,NA,8.10568173674908,0.33018827004213003,55.373,45.6572384950625,2.074,NA,2.074,0.03466753933666295,12.607232055597773,NA,NA,NA,NA,0.23,35307.154,0,1219.158,3.56
emerging_economies,MYS,2015,10912.1520005218,750351345032.755,30270962,75.461,67.81,3.1,NA,NA,16.4,NA,NA,20.31,6.13465608089245,0.31277416432233,56.971,45.0645504690175,2.056,NA,2.056,0.03460217705367632,12.564878892733567,NA,NA,NA,NA,0.224,35271.133,0,1249.212,NA
emerging_economies,MYS,2016,11244.056155962,783740339600.78,30684804,75.649,67.78,3.44,NA,NA,16.4,NA,NA,NA,6.02845919248268,0.316745896864534,55.787,44.7584033474692,2.037,NA,2.037,0.03462628104814576,12.560646900269523,NA,NA,58.33237,NA,0.218,36219.409,0,1728.763,3.45
emerging_economies,MYS,2017,11736.9892763204,829296989955.658,31105028,75.828,68,3.41,NA,NA,16.4,NA,NA,NA,5.04619376884177,NA,54.396,44.4622082114335,2.019,NA,2.019,0.03476191034985385,12.638247610866514,NA,NA,NA,NA,0.204,35769.575,0,2245.702,NA
emerging_economies,MYS,2018,12131.7055638734,868853851185.711,31528585,75.997,68.54,3.3,NA,NA,16.4,NA,NA,NA,0.972638760356913,NA,55.658,44.2312457032144,2.001,NA,2.001,0.0346329213768268,12.574978577549256,NA,NA,NA,NA,0.202,34740.698,0,2189.378,3.15
emerging_economies,MYS,2019,12486.6741109207,906239033556.577,31949777,76.156,68.64,3.26,NA,NA,16.7,NA,NA,NA,-0.0817580391336502,NA,57.16,44.1249305703447,1.983,NA,1.983,0.03465104026248428,12.593383137673442,NA,NA,NA,NA,NA,34687.091,0,2226.571,NA
emerging_economies,NIC,2010,1503.87223074992,26859307351.0811,5824065,72.428,66.32,7.83,NA,NA,19.2,NA,NA,NA,11.1413942486187,0.195638314723931,30.347,60.8900522113871,2.601,NA,2.601,0.04953014677410922,10.346598202824131,NA,NA,NA,NA,1.454,NA,NA,NA,2.23
emerging_economies,NIC,2011,1577.48824048881,28556150760.7008,5903039,72.692,66.88,NA,NA,NA,20.3,NA,NA,NA,13.8961188758774,0.194092328688051,28.794,59.7424597703327,2.575,NA,2.575,0.05375014499053198,11.361887663503456,NA,NA,NA,NA,1.242,NA,NA,NA,NA
emerging_economies,NIC,2012,1657.65041620035,30411371713.9542,5982526,72.951,67.44,5.21,NA,NA,20.3,NA,NA,NA,14.2480045474577,0.174280018440285,27.852,58.6736987562113,2.55,NA,2.55,0.05832157835475818,12.376681614349794,NA,NA,NA,NA,1.237,NA,NA,NA,NA
emerging_economies,NIC,2013,1716.38693033107,31909676824.4025,6062454,73.197,67.99,5.28,NA,NA,20.3,NA,NA,NA,13.0983974944463,0.158358602120939,28.835,57.7239427356384,2.526,NA,2.526,0.05832019771548751,12.375606021944364,NA,NA,NA,NA,1.27,NA,NA,NA,NA
